hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
MV Hotel Hoi An - Duplex City View with Balcony,Duplex City View with Balcony,"3,673,432","3,508,150","3,150,458","3,134,422","3,156,696","3,108,708"
MV Hotel Hoi An - Grand Suite 1 Bedroom,Grand Suite 1 Bedroom,"4,292,926","4,514,738","4,257,767","4,305,757","4,120,786","4,052,859"
Grand Hoi An - Villa Deluxe Room with Balcony,Villa Deluxe Room with Balcony,"2,257,902","2,884,393","2,737,873","2,676,401","2,602,946","2,901,075"
Grand Hoi An - Villa Premier Room with Terrace,Villa Premier Room with Terrace,"3,525,926","3,070,482","3,385,858","3,159,147","2,972,254","2,985,185"
Grand Hoi An - Villa Premier Room with Balcony,Villa Premier Room with Balcony,"3,376,893","2,884,393","2,875,583","2,860,980","2,831,523","2,985,185"
Grand Hoi An - Villa Premier Room Pool View with Balcony,Villa Premier Room Pool View with Balcony,"3,414,775","3,349,617","2,875,583","3,194,643","2,966,467","3,301,223"
Grand Hoi An - Signature Villa Premier Room with Terrace,Signature Villa Premier Room with Terrace,"3,525,926","3,070,482","3,385,858","3,230,139","3,253,936","3,370,370"
Grand Hoi An - Biệt Thự Suite Lớn 2 Giường Đơn Hướng Vườn Có Sân Hiên Hoặc Ban Công (Villa Grand Suite Twin Garden View with Terrace or Balcony),Biệt Thự Suite Lớn 2 Giường Đơn Hướng Vườn Có Sân Hiên Hoặc Ban Công (Villa Grand Suite Twin Garden View with Terrace or Balcony),"3,898,349","3,349,617","3,184,703","3,414,718","3,441,746","3,701,371"
Grand Hoi An - Biệt Thự Suite Junior Có Sân Hiên (Villa Junior Suite with Terrace),Biệt Thự Suite Junior Có Sân Hiên (Villa Junior Suite with Terrace),"3,562,963","3,442,662","3,478,230","3,507,008","3,535,629","3,659,259"
Grand Hoi An - Villa Suite with Terrace,Villa Suite with Terrace,"3,808,737","3,628,752","3,570,608","3,691,587","3,723,406","3,851,852"
Grand Hoi An - Signature Villa Suite with Pool Access,Signature Villa Suite with Pool Access,"4,237,037","4,280,066","3,940,151","4,153,036","4,192,918","4,044,444"
Grand Hoi An - Biệt Thự Signature (Signature Villa),Biệt Thự Signature (Signature Villa),"5,464,401","4,523,247","4,956,399","4,523,247","4,523,247","5,502,038"
Grand Hoi An - Grand Suite 1 Bedroom,Grand Suite 1 Bedroom,"4,104,282","4,104,282","4,104,282","4,104,282","4,104,282","4,104,282"
Grand Hoi An - Phòng Loại Sang Hướng Bể Bơi 2 Giường Đơn (Deluxe Twin Pool View),Phòng Loại Sang Hướng Bể Bơi 2 Giường Đơn (Deluxe Twin Pool View),"2,038,132","2,038,132","2,038,132","2,038,132","2,038,132","2,038,132"
Grand Hoi An - Phòng Deluxe 2 Giường đơn với Ban công (Deluxe Twin Beds with Balcony),Phòng Deluxe 2 Giường đơn với Ban công (Deluxe Twin Beds with Balcony),"2,038,132","2,038,132","2,038,132","2,038,132","2,038,132","1,863,453"
Grand Hoi An - Phòng Deluxe King có Tầm nhìn ra Hồ bơi và Ban công (Deluxe King Pool View with Balcony),Phòng Deluxe King có Tầm nhìn ra Hồ bơi và Ban công (Deluxe King Pool View with Balcony),"2,239,734","2,239,734","2,239,734","2,239,734","2,239,734","2,239,734"
Moire Hội An -Phòng Deluxe có 2 giường đơn (2 Twin Deluxe) - Phòng Deluxe có 2 giường đơn (2 Twin Deluxe),Phòng Deluxe có 2 giường đơn (2 Twin Deluxe),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Deluxe có giường King (1 King Deluxe) - Phòng Deluxe có giường King (1 King Deluxe),Phòng Deluxe có giường King (1 King Deluxe),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Loại Sang (Deluxe Room) - Phòng Loại Sang (Deluxe Room),Phòng Loại Sang (Deluxe Room),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -2 Twin Deluxe River View - 2 Twin Deluxe River View,2 Twin Deluxe River View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View) - Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View),Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -1 King Premium River View - 1 King Premium River View,1 King Premium River View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -1 King Premium Terrace Access - 1 King Premium Terrace Access,1 King Premium Terrace Access,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -1 King Suite River View - 1 King Suite River View,1 King Suite River View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Moire Pool Villa - Moire Pool Villa,Moire Pool Villa,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible) - Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible),Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible),"5,258,573",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Almanty - Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin),Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin),"1,725,549","1,971,781","2,426,808","2,426,808","2,426,808","2,426,808"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin),"2,934,744","2,934,744","2,934,744","2,934,744","2,934,744","2,934,744"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin),"3,216,931","2,401,935","3,216,931","3,216,931","2,401,935","3,216,931"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin),"3,781,305","3,781,305","3,781,305","3,781,305","3,781,305","3,781,305"
Almanty - Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite) - Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite),Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite),"3,289,335","4,345,679","3,289,335","4,345,679","4,345,679","4,345,679"
Almanty - Junior Suite - Junior Suite,Junior Suite,"4,571,429","4,571,429","4,571,429","4,571,429","4,571,429","4,571,429"
Almanty - Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin) - Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin),Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin),"4,529,814","4,797,178","4,797,178","4,797,178","4,797,178","4,797,178"
Almanty - Suite Tổng thống (Presidental Suite) - Suite Tổng thống (Presidental Suite),Suite Tổng thống (Presidental Suite),"14,673,721","14,673,721","14,673,721","14,673,721","14,673,721","14,673,721"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin),"3,499,118","3,092,987","3,499,118","3,092,987","3,499,118","3,499,118"
Goldient Boutique Hotel DaLat - Phòng Loại Sang Hướng Bể Bơi (Deluxe Pool View),Phòng Loại Sang Hướng Bể Bơi (Deluxe Pool View),"1,318,405","1,640,662","1,640,662","1,514,457","1,514,457","1,514,457"
Goldient Boutique Hotel DaLat - Phòng Corner giường đôi - Không hút thuốc (Corner Double Room - Non-Smoking),Phòng Corner giường đôi - Không hút thuốc (Corner Double Room - Non-Smoking),"1,308,271","1,496,032","1,496,032","1,380,953","1,380,953","1,380,953"
Goldient Boutique Hotel DaLat - Phòng Deluxe 2 Giường Đơn Có Ban Công (Deluxe Twin with Balcony),Phòng Deluxe 2 Giường Đơn Có Ban Công (Deluxe Twin with Balcony),"1,434,749","1,640,662","1,640,662","1,224,061","1,514,457","1,514,457"
Goldient Boutique Hotel DaLat - Phòng Deluxe Giường Đôi với Ban công (Deluxe Double with Balcony),Phòng Deluxe Giường Đôi với Ban công (Deluxe Double with Balcony),"1,434,749","1,640,662","1,640,662","1,514,457","1,514,457","1,514,457"
Goldient Boutique Hotel DaLat - Phòng Premium Giường đôi (Premium Double Room),Phòng Premium Giường đôi (Premium Double Room),"1,578,945","1,805,552","1,805,552","1,666,664","1,666,664","1,666,664"
Goldient Boutique Hotel DaLat - Phòng Deluxe 3 người có ban công (Deluxe Triple Room with balcony),Phòng Deluxe 3 người có ban công (Deluxe Triple Room with balcony),"1,885,714","2,156,349","2,156,349","1,990,476","1,990,476","1,990,476"
Goldient Boutique Hotel DaLat - Suite Junior Có Ban Công (Junior Suite with Balcony),Suite Junior Có Ban Công (Junior Suite with Balcony),"2,255,639","2,579,365","2,579,365","2,380,952","2,380,952","2,380,952"
Goldient Boutique Hotel DaLat - Suite Executive có Ban công (Executive Suite with Balcony),Suite Executive có Ban công (Executive Suite with Balcony),"2,706,766","3,095,237","3,095,237","2,857,142","2,857,142","2,857,142"
Goldient Boutique Hotel DaLat - Căn hộ sang trọng (Luxury Apartment),Căn hộ sang trọng (Luxury Apartment),"2,888,571","2,487,085","3,303,134","3,049,047","3,049,047","3,049,047"
Goldient Boutique Hotel DaLat - Phòng Superior 2 giường (Superior Twin Room),Phòng Superior 2 giường (Superior Twin Room),"1,093,818","1,093,818","1,496,032","1,380,953","1,380,953","1,380,953"
Goldient Boutique Hotel DaLat - Phòng Cao Cấp Cho Hai Người (Superior Double Room),Phòng Cao Cấp Cho Hai Người (Superior Double Room),"1,308,271","1,496,032","1,496,032","1,380,953","1,380,953","1,380,953"
Ban la - Phòng cổ điển giường đôi (Classic Double Room),Phòng cổ điển giường đôi (Classic Double Room),"916,513","1,125,220","1,125,220","1,125,220","1,125,220","1,125,220"
Ban la - Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),"1,705,776","1,705,776","1,705,776","1,705,776","1,705,776","1,705,776"
Ban la - Deluxe giường đôi có cửa sổ (Deluxe Double with Window),Deluxe giường đôi có cửa sổ (Deluxe Double with Window),"1,315,829","1,315,829","1,315,829","1,315,829","1,315,829","1,315,829"
Ban la - Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),"1,315,829","1,315,829","1,315,829","1,315,829","1,315,829","1,315,829"
Ban la - Phòng Superior giường đôi lớn (Superior Queen Room),Phòng Superior giường đôi lớn (Superior Queen Room),"1,477,078","1,477,078","1,477,078","1,477,078","1,477,078","1,477,078"
Ban la - Phòng Loại Sang Giường Đôi Có Ban Công Và Bồn Tắm (Deluxe Double Room with Balcony and Bathtub),Phòng Loại Sang Giường Đôi Có Ban Công Và Bồn Tắm (Deluxe Double Room with Balcony and Bathtub),"1,424,471","1,424,471","1,424,471","1,424,471","1,424,471","1,424,471"
Ban la - Attic Deluxe Room (Attic Deluxe Room),Attic Deluxe Room (Attic Deluxe Room),"1,587,919","1,587,919","1,587,919","1,587,919","1,587,919","1,587,919"
Ban la - Phòng Giường Đôi Lớn Loại Sang (Deluxe Queen Room),Phòng Giường Đôi Lớn Loại Sang (Deluxe Queen Room),"1,782,511","1,782,511","1,782,511","1,782,511","1,782,511","1,477,078"
