hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
HIIVE by fusion Binh Duong - VSIP 1,Superior Twin,"1,679,894","1,679,894","1,679,894","1,812,169","1,812,169","1,812,169"
Becamex Hotel New City,Twin One Bedroom Suite,"1,512,917","1,495,513","1,497,178","1,496,201","1,503,522","1,497,177"
Legacy Mekong,"Bungalow, 2 Twin, Garden View","3,800,000","3,500,000","3,800,000","3,800,000","3,500,000","3,500,000"
Sheraton Can Tho,"Guest room, 2 Twin","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000"
Vedana Lagoon Wellness Resort & Spa - Villa bên hồ (Water Villa),Villa bên hồ (Water Villa),"4,854,001","4,862,443","4,860,585","4,864,155","4,856,820","4,870,541"
Vedana Lagoon Wellness Resort & Spa - Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),Hillside Biệt thự Có hồ bơi (Hillside Pool Villa),"4,854,001","4,862,443","4,860,585","4,864,155","4,856,820","4,870,541"
Vedana Lagoon Wellness Resort & Spa - 2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,2 Bedrooms Lagoon View Villa with Free Afternoon Cocktail,"8,741,444","3,201,092","6,221,610","6,221,610","6,221,610","3,190,210"
Vedana Lagoon Wellness Resort & Spa - Villa cạnh đồi (Hillside Villa),Villa cạnh đồi (Hillside Villa),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),Biệt Thự Hồ Bơi 2 Phòng Ngủ Hướng Đầm Phá - Miễn Phí Cocktail Buổi Chiều (2 Bedrooms Lagoon View Pool Villa - Free afternoon cocktail),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Vedana Lagoon Wellness Resort & Spa - Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),Biệt Thự Trên Mặt Nước Có Hồ Bơi - Cocktail Chiều Miễn Phí (Water Pool Villa - Free afternoon cocktail),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Ancient Huế Garden Houses (Ancient Hue Garden Houses),Phòng Đôi Hướng Vườn (Double Room with Garden View),"2,758,787","3,968,254","3,968,254","2,758,787","4,097,423","2,758,787"
Wink,1 Queen Bed,SOLD OUT,"1,550,000",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Wink,2 Twin Beds,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Au Lac Charner,Ruffier Deluxe Twin Room without Window,"2,563,492","2,563,492","2,563,492","2,563,492","2,563,492","2,563,492"
Au Lac Charner,Vannier Premier Twin Room,"2,660,000","2,660,000","2,660,000","2,660,000","2,660,000","2,660,000"
Silverland Ben Thanh_Spring Field - No Window,Spring Field - No Window,"4,381,922","2,316,592","4,664,550","4,597,530","4,724,867","4,470,193"
Silverland Ben Thanh_Sunshine Garden - Double or Twin,Sunshine Garden - Double or Twin,"4,414,286","4,642,857","4,711,640","4,642,857","4,773,545","4,512,169"
M Hotel,Zen Corner,"1,970,155","1,970,155","2,342,762","1,970,155","1,970,155","1,970,155"
Hato,Deluxe Double No Window,"860,943","860,943","1,022,928","1,022,928","1,022,928","1,022,928"
Hato,Premium Twin Room - Non-Smoking,"1,687,831","1,790,123","1,790,123","1,687,831","1,687,831","1,687,831"
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"2,729,205","4,000,000","3,428,571","2,859,365","4,666,667","3,880,071"
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,"4,108,379","5,952,381","4,108,379","8,047,619","8,047,619","6,569,665"
The Signature Hoi An,Signature Lantern Room,"2,300,000","2,300,000","2,300,000","2,300,000","1,889,079","2,150,317"
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Sol An Bang Beach Resort & Spa,Deluxe Room,"2,337,118","2,045,132","2,337,293","2,337,293","1,574,853","2,337,293"
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,"4,126,984","2,925,760","4,126,984","4,126,984","4,126,984","4,126,984"
Dechiu Hotel - Hotel,Double Room with Sea View,"5,984,127","5,984,127","5,984,127","5,984,127","5,984,127","5,984,127"
La siesta - Khu Cổ điển Phòng Deluxe (Classic Wing Deluxe Room),Khu Cổ điển Phòng Deluxe (Classic Wing Deluxe Room),"2,729,205","4,000,000","3,428,571","2,859,365","4,666,667","3,880,071"
La siesta - Phòng Hai Giường Đơn Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Twin Room with Balcony),Phòng Hai Giường Đơn Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Twin Room with Balcony),"2,729,205","2,727,671","3,714,286","2,729,205","5,000,000","2,727,671"
La siesta - Phòng Đôi Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Double Room with Balcony),Phòng Đôi Loại Sang Phía Cổ Điển có Ban Công (Classic Wing Deluxe Double Room with Balcony),"2,729,205","4,476,190","3,714,286","2,729,205","2,729,205","2,729,205"
La siesta - Khu Cổ điển Grand Suite (Classic Wing Grand Suite),Khu Cổ điển Grand Suite (Classic Wing Grand Suite),"4,108,379","3,622,579","3,428,571","3,622,579","4,666,667","3,622,579"
La siesta - La Siesta Suite,La Siesta Suite,"4,373,302","5,666,667","6,142,857","4,373,302","4,373,302","6,128,748"
La siesta - Suite La Siesta - Cánh Cổ Điển (La Siesta Suite - Classic Wing),Suite La Siesta - Cánh Cổ Điển (La Siesta Suite - Classic Wing),"4,373,302","5,666,667","5,666,667","3,622,579","4,373,302","6,128,748"
La siesta - Khu Club hướng hồ bơi Varanda Suite (Club Wing Pool View Veranda Suite),Khu Club hướng hồ bơi Varanda Suite (Club Wing Pool View Veranda Suite),"3,813,875","3,813,875","3,813,875","3,813,875","3,813,875","6,128,748"
La siesta - Khu Club Junior Suite có ban công (Club Wing Junior Suite with Balcony),Khu Club Junior Suite có ban công (Club Wing Junior Suite with Balcony),"4,108,379","5,952,381","4,108,379","8,047,619","8,047,619","6,569,665"
La siesta - Suite Lớn Phía Hội Viên Hướng Bể Bơi (Club Wing Executive Pool View Suite),Suite Lớn Phía Hội Viên Hướng Bể Bơi (Club Wing Executive Pool View Suite),"5,963,713","6,142,857","6,142,857","8,047,619","8,047,619","7,010,582"
La siesta - Khu Club cao cấp Suite có ban công (Club Wing Premium Suite with Terrace),Khu Club cao cấp Suite có ban công (Club Wing Premium Suite with Terrace),"9,000,000","6,428,571","5,234,902","8,523,810","5,234,902","7,275,132"
La siesta - Khu Cổ điển Phòng Gia đình (Classic Wing Family Room),Khu Cổ điển Phòng Gia đình (Classic Wing Family Room),"4,190,476","7,095,238","3,428,571","7,571,429","7,571,429","4,507,626"
La siesta - Suite Hai Tầng Thương Gia Phía Hội Viên có Ban Công (Club Wing Executive Duplex Suite with Balcony),Suite Hai Tầng Thương Gia Phía Hội Viên có Ban Công (Club Wing Executive Duplex Suite with Balcony),"5,963,713","5,963,713","5,963,713","9,000,000","5,963,713","7,716,049"
La siesta - Standard Suite (Pool View),Standard Suite (Pool View),SOLD OUT,NA,NA,NA,NA,NA
La siesta - Suite,Suite,"5,963,713","6,142,857","6,142,857","8,047,619","8,047,619","7,010,582"
La siesta - Suite Junior Tiêu Chuẩn (Junior Suite Standard),Suite Junior Tiêu Chuẩn (Junior Suite Standard),SOLD OUT,NA,NA,NA,NA,NA
La siesta - Duplex Room,Duplex Room,SOLD OUT,NA,NA,NA,NA,NA
La siesta - Khu Club 2 tầng Suite có ban công (Club Wing Duplex Suite with Balcony),Khu Club 2 tầng Suite có ban công (Club Wing Duplex Suite with Balcony),"15,238,095","12,809,524","13,095,238","13,809,524","8,047,619","12,786,596"
MV Hotel Hoi An - Deluxe giường King có ban công (Deluxe King with Balcony),Deluxe giường King có ban công (Deluxe King with Balcony),"2,521,605","2,316,843","2,316,843","2,209,083","2,209,083","2,209,083"
MV Hotel Hoi An - Phòng Loại Sang Hướng Bể Bơi 2 Giường Đơn (Deluxe Twin Pool View),Phòng Loại Sang Hướng Bể Bơi 2 Giường Đơn (Deluxe Twin Pool View),"2,559,524","2,354,762","2,354,762","2,245,238","2,245,238","2,245,238"
MV Hotel Hoi An - Phòng Deluxe 2 Giường đơn với Ban công (Deluxe Twin Beds with Balcony),Phòng Deluxe 2 Giường đơn với Ban công (Deluxe Twin Beds with Balcony),"2,457,143","2,316,843","2,316,843","2,147,619","2,209,083","2,147,619"
MV Hotel Hoi An - Deluxe King Pool View with Balcony,Deluxe King Pool View with Balcony,"2,661,905","2,457,143","2,654,321","2,342,857","2,342,857","2,342,857"
MV Hotel Hoi An - Duplex City View with Balcony,Duplex City View with Balcony,"3,378,572","3,173,810","3,173,810","3,026,191","3,026,191","3,026,191"
MV Hotel Hoi An - Grand Suite 1 Bedroom,Grand Suite 1 Bedroom,"4,500,970","4,296,208","4,296,208","4,190,388","4,002,381","4,002,381"
Grand Hoi An - Villa Deluxe Room with Balcony,Villa Deluxe Room with Balcony,"3,198,413","3,095,238","3,095,238","2,888,889","2,785,714","2,785,714"
Grand Hoi An - Villa Premier Room with Terrace,Villa Premier Room with Terrace,"3,587,302","3,309,524","3,000,000","3,103,175","3,000,000","3,174,604"
Grand Hoi An - Villa Premier Room with Balcony,Villa Premier Room with Balcony,"3,587,302","3,206,350","3,174,604","3,000,000","3,000,000","3,000,000"
Grand Hoi An - Villa Premier Room Pool View with Balcony,Villa Premier Room Pool View with Balcony,"3,626,985","3,523,810","3,214,286","3,214,286","3,317,461","3,214,286"
Grand Hoi An - Signature Villa Premier Room with Terrace,Signature Villa Premier Room with Terrace,"4,047,619","3,710,317","3,710,317","3,634,921","3,428,571","3,428,571"
Grand Hoi An - Biệt Thự Suite Lớn 2 Giường Đơn Hướng Vườn Có Sân Hiên Hoặc Ban Công (Villa Grand Suite Twin Garden View with Terrace or Balcony),Biệt Thự Suite Lớn 2 Giường Đơn Hướng Vườn Có Sân Hiên Hoặc Ban Công (Villa Grand Suite Twin Garden View with Terrace or Balcony),"4,055,556","3,642,857","3,642,857","3,642,857","3,642,857","3,642,857"
Grand Hoi An - Biệt Thự Suite Junior Có Sân Hiên (Villa Junior Suite with Terrace),Biệt Thự Suite Junior Có Sân Hiên (Villa Junior Suite with Terrace),"4,337,302","3,750,000","3,375,000","3,750,000","3,750,000","3,750,000"
Grand Hoi An - Villa Suite with Terrace,Villa Suite with Terrace,"4,376,984","4,067,460","3,964,286","3,964,286","3,964,286","3,964,286"
Grand Hoi An - Signature Villa Suite with Pool Access,Signature Villa Suite with Pool Access,"5,107,143","3,436,760","4,178,571","4,178,571","4,178,571","4,178,571"
Grand Hoi An - Biệt Thự Signature (Signature Villa),Biệt Thự Signature (Signature Villa),"4,047,619","5,880,952","3,710,317","3,634,921","5,571,429","5,571,429"
Grand Hoi An - Grand Suite 1 Bedroom,Grand Suite 1 Bedroom,"4,108,598","4,108,598","4,108,598","4,108,598","4,108,598","4,108,598"
Grand Hoi An - Phòng Loại Sang Hướng Bể Bơi 2 Giường Đơn (Deluxe Twin Pool View),Phòng Loại Sang Hướng Bể Bơi 2 Giường Đơn (Deluxe Twin Pool View),"2,040,275","2,040,275","2,040,275","2,040,275","2,040,275","2,040,275"
Grand Hoi An - Phòng Deluxe 2 Giường đơn với Ban công (Deluxe Twin Beds with Balcony),Phòng Deluxe 2 Giường đơn với Ban công (Deluxe Twin Beds with Balcony),"2,040,275","2,040,275","2,040,275","2,040,275","1,828,600","1,828,600"
Grand Hoi An - Phòng Deluxe King có Tầm nhìn ra Hồ bơi và Ban công (Deluxe King Pool View with Balcony),Phòng Deluxe King có Tầm nhìn ra Hồ bơi và Ban công (Deluxe King Pool View with Balcony),"2,242,090","2,242,090","2,242,090","2,242,090","2,242,090","2,242,090"
Moire Hội An -Phòng Deluxe có 2 giường đơn (2 Twin Deluxe) - Phòng Deluxe có 2 giường đơn (2 Twin Deluxe),Phòng Deluxe có 2 giường đơn (2 Twin Deluxe),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Deluxe có giường King (1 King Deluxe) - Phòng Deluxe có giường King (1 King Deluxe),Phòng Deluxe có giường King (1 King Deluxe),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Loại Sang (Deluxe Room) - Phòng Loại Sang (Deluxe Room),Phòng Loại Sang (Deluxe Room),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -2 Twin Deluxe River View - 2 Twin Deluxe River View,2 Twin Deluxe River View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View) - Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View),Phòng Loại Sang 1 Giường Lớn Hướng Sông (1 King Deluxe River View),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -1 King Premium River View - 1 King Premium River View,1 King Premium River View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -1 King Premium Terrace Access - 1 King Premium Terrace Access,1 King Premium Terrace Access,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -1 King Suite River View - 1 King Suite River View,1 King Suite River View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Moire Pool Villa - Moire Pool Villa,Moire Pool Villa,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Moire Hội An -Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible) - Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible),Phòng Deluxe có giường King - Phù hợp cho người khuyết tật (1 King Deluxe Accessible),SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Almanty - Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin),Phòng Đôi hoặc Hai Giường Đơn có Gác Xép (Loft Room Double or Twin),"2,426,808","2,426,808","2,426,808","2,426,808","2,426,808","1,731,747"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Thị Trấn (Superior Town Double or Twin),"2,934,744","2,934,744","2,934,744","2,934,744","2,934,744","2,934,744"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Cao Cấp Hướng Bể Bơi (Superior Pool Double or Twin),"3,216,931","3,216,931","3,216,931","3,216,931","3,216,931","3,216,931"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Bể Bơi (Deluxe Pool Double or Twin),"3,781,305","3,781,305","3,781,305","3,781,305","3,781,305","3,781,305"
Almanty - Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite) - Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite),Suite có Bồn Sục Trên Tầng Thượng (Rooftop Jacuzzi Suite),"4,345,679","4,345,679","4,345,679","4,345,679","4,345,679","4,345,679"
Almanty - Junior Suite - Junior Suite,Junior Suite,"4,571,429","4,571,429","4,571,429","4,571,429","4,571,429","4,571,429"
Almanty - Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin) - Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin),Suite Giường Lớn hoặc Hai Giường Đơn Thương Gia (Executive Suite King or Twin),"4,797,178","4,797,178","4,797,178","4,797,178","4,797,178","4,797,178"
Almanty - Suite Tổng thống (Presidental Suite) - Suite Tổng thống (Presidental Suite),Suite Tổng thống (Presidental Suite),"14,673,721","14,673,721","14,673,721","14,673,721","14,673,721","14,673,721"
Almanty - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin) - Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin),Phòng Đôi hoặc Hai Giường Đơn Loại Sang Hướng Thị Trấn (Deluxe Town Double or Twin),"3,499,118","3,499,118","3,499,118","3,499,118","3,499,118","3,499,118"
Goldient Boutique Hotel DaLat - Phòng Loại Sang Hướng Bể Bơi (Deluxe Pool View),Phòng Loại Sang Hướng Bể Bơi (Deluxe Pool View),"1,328,471","1,514,457","1,514,457","1,514,457","1,514,457","1,514,457"
Goldient Boutique Hotel DaLat - Phòng Corner giường đôi - Không hút thuốc (Corner Double Room - Non-Smoking),Phòng Corner giường đôi - Không hút thuốc (Corner Double Room - Non-Smoking),"1,211,362","1,380,953","1,380,953","1,380,953","1,380,953","1,380,953"
Goldient Boutique Hotel DaLat - Phòng Deluxe 2 Giường Đơn Có Ban Công (Deluxe Twin with Balcony),Phòng Deluxe 2 Giường Đơn Có Ban Công (Deluxe Twin with Balcony),"1,222,500","1,514,457","1,514,457","1,514,457","1,514,457","1,514,457"
Goldient Boutique Hotel DaLat - Phòng Deluxe Giường Đôi với Ban công (Deluxe Double with Balcony),Phòng Deluxe Giường Đôi với Ban công (Deluxe Double with Balcony),"1,328,471","1,514,457","1,514,457","1,514,457","1,514,457","1,514,457"
Goldient Boutique Hotel DaLat - Phòng Premium Giường đôi (Premium Double Room),Phòng Premium Giường đôi (Premium Double Room),"1,461,986","1,666,664","1,666,664","1,666,664","1,666,664","1,666,664"
Goldient Boutique Hotel DaLat - Phòng Deluxe 3 người có ban công (Deluxe Triple Room with balcony),Phòng Deluxe 3 người có ban công (Deluxe Triple Room with balcony),"1,746,031","1,990,476","1,990,476","1,990,476","1,990,476","1,990,476"
Goldient Boutique Hotel DaLat - Suite Junior Có Ban Công (Junior Suite with Balcony),Suite Junior Có Ban Công (Junior Suite with Balcony),"2,088,555","2,380,952","2,380,952","2,380,952","2,380,952","2,380,952"
Goldient Boutique Hotel DaLat - Suite Executive có Ban công (Executive Suite with Balcony),Suite Executive có Ban công (Executive Suite with Balcony),"2,506,265","2,857,142","2,857,142","2,857,142","2,857,142","2,857,142"
Goldient Boutique Hotel DaLat - Căn hộ sang trọng (Luxury Apartment),Căn hộ sang trọng (Luxury Apartment),"2,674,603","3,049,047","3,049,047","2,465,597","3,049,047","3,049,047"
Goldient Boutique Hotel DaLat - Phòng Superior 2 giường (Superior Twin Room),Phòng Superior 2 giường (Superior Twin Room),"1,094,969","1,380,953","1,380,953","1,380,953","1,094,969","1,380,953"
Goldient Boutique Hotel DaLat - Phòng Cao Cấp Cho Hai Người (Superior Double Room),Phòng Cao Cấp Cho Hai Người (Superior Double Room),"1,212,420","1,380,953","1,212,420","1,380,953","1,380,953","1,380,953"
Ban la - Phòng cổ điển giường đôi (Classic Double Room),Phòng cổ điển giường đôi (Classic Double Room),"1,125,220","1,125,220","923,175","1,125,220","1,125,220","1,125,220"
Ban la - Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),Phòng Tiêu Chuẩn Giường Đôi (Standard Double Room),"1,705,776","1,705,776","1,705,776","1,705,776","1,705,776","1,705,776"
Ban la - Deluxe giường đôi có cửa sổ (Deluxe Double with Window),Deluxe giường đôi có cửa sổ (Deluxe Double with Window),"1,315,829","1,315,829","1,315,829","1,315,829","1,315,829","1,315,829"
Ban la - Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),Phòng Hai Giường Đơn Loại Sang (Deluxe Twin Room),"1,315,829","1,315,829","1,315,829","1,315,829","1,315,829","1,315,829"
Ban la - Phòng Superior giường đôi lớn (Superior Queen Room),Phòng Superior giường đôi lớn (Superior Queen Room),NA,NA,NA,"1,477,078",NA,"1,477,078"
Ban la - Phòng Loại Sang Giường Đôi Có Ban Công Và Bồn Tắm (Deluxe Double Room with Balcony and Bathtub),Phòng Loại Sang Giường Đôi Có Ban Công Và Bồn Tắm (Deluxe Double Room with Balcony and Bathtub),"1,424,471","1,424,471","1,424,471","1,424,471","1,424,471","1,424,471"
Ban la - Attic Deluxe Room (Attic Deluxe Room),Attic Deluxe Room (Attic Deluxe Room),"1,587,919","1,587,919","1,587,919","1,587,919","1,587,919","1,587,919"
Ban la - Phòng Giường Đôi Lớn Loại Sang (Deluxe Queen Room),Phòng Giường Đôi Lớn Loại Sang (Deluxe Queen Room),NA,NA,NA,NA,NA,NA
