hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Hilton Da Nang,King Accessible Room,"₫2,550,000","₫3,543,500",SOLD OUT,SOLD OUT,SOLD OUT,NA
Hyatt Regency Danang Resort And Spa,2 Twin Beds,"₫4,900,000","₫4,950,000","₫5,900,000","₫5,300,000","₫5,400,000","₫4,700,000"
Furama Villas Danang-4-Bedroom Beachfront Villa with Private Pool,4-Bedroom Beachfront Villa with Private Pool,"₫48,345,679","₫48,345,679","₫47,057,315","₫48,346,649",SOLD OUT,"₫56,509,350"
Fusion Resort-4 bedroom villa,Four Bedroom Premium Villa with Private Pool - Spa Inclusive,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,NA,NA
Nesta Hotel Da Nang,Superior Double Garden View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Avora Boutique,Superior Double Room - Non-Smoking,"₫894,207","₫748,661","₫747,080","₫748,790","₫894,207","₫748,790"
Fusion Resort-3 bedroom villa,Three Bedroom Presidential Plunge Pool Loft - Spa Inclusive,"₫26,594,811","₫26,594,811","₫25,940,291","₫26,594,811",SOLD OUT,"₫25,273,606"
Hilton Garden Inn,King Guest Room,"₫3,300,000","₫2,983,200","₫2,146,250","₫2,477,750","₫2,139,450","₫2,190,450"
Muong Thanh Luxury Song Han Hotel,Superior Twin City View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
New Orient Da Nang,Superior Double or Twin Room without View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Pariat River Front Hotel Da Nang,Standard Double,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Grand Tourane Hotel,Deluxe Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
M Hotel Da Nang,Deluxe Double City View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Fusion Resort-1bedroom villa,One Bedroom Villa with Private Pool - Spa Inclusive,SOLD OUT,"₫11,636,437",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Sheraton Grand Danang Beach Resort & Spa,"Guest room, 2 Twin, Bay view",SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
sel de mer,Superior Twin City View,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
Satya Da Nang Hotel Han Market,Superior Double Balcony,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
radison red,Superior Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,"₫2,115,000","₫2,205,000"
Sanouva Danang Hotel,Deluxe Twin City View,SOLD OUT,SOLD OUT,SOLD OUT,"₫1,140,571","₫1,137,436","₫1,140,571"
Sun River Hotel,Standard Twin No Window,SOLD OUT,SOLD OUT,SOLD OUT,"₫947,505","₫947,505","₫947,505"
SALA DANANG BEACH HOTEL,Superior Double City View,"₫2,185,876","₫2,197,653","₫1,949,905","₫3,076,064","₫2,957,129","₫2,372,581"
Rosamia Da Nang Hotel,Grand Deluxe Double,SOLD OUT,"₫1,980,685","₫1,980,685","₫2,314,722","₫1,980,685","₫1,997,996"
Shilla Monogram Danang,Superior Partial Ocean View Twin Room,"₫3,808,939","₫3,905,787","₫3,905,787","₫3,700,000","₫4,000,000","₫3,700,000"
Pullman Danang Beach Resort,Deluxe 2 Single Beds with Balcony,"₫6,300,000","₫7,250,001","₫4,000,000","₫4,300,000","₫5,450,001","₫4,300,001"
Vanda Hotel,Superior Double City View,NA,NA,NA,NA,NA,NA
Wink Hotel Danang Centre,1 Queen Bed,NA,NA,NA,NA,NA,NA
voco Ma Belle,Deluxe Room,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT
TMS Hotel Da Nang Beach,Premier City View Twin Room with Balcony and Spa Included,SOLD OUT,SOLD OUT,SOLD OUT,SOLD OUT,"₫2,182,540","₫2,182,540"
