input_url,hotel_name,property_id,source,provider_id,review_id,rating,rating_text,title,text,text_original,title_original,positives,negatives,review_date,review_date_text,check_in,check_out,stay_month,author,country,traveler_type,room_type,nights,helpful_votes,reply,reply_by,reply_date,reply_date_text,language,photos,crawled_at
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,196584676,10.0,Exceptional,이번 여행 숙소 중 최고에욥,"4박 5일 일정동안 숙소를 매일 바꿨었는데 정말 최고의 숙소에요,,
수영장이 다 했습니다. 
직원들도 친절하고 숙소 내부도 예쁘고 그래도 수영장이 최고입니다.

호이안 올드타운까지 걸어가기 충분한 거리에요 !",,,,,2019-01-15,"January 15, 2019",2018-12-24,2018-12-25,December 2018,DAEHONG,South Korea,Couple,,1,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,194544082,9.6,Exceptional,최고입니다,후기를 잘 쓰지 않는데 너무 좋아서 남겨요. 위치도 정말 좋았고 조식도 너무 맛있게 먹었습니다. 방컨디션도 너무 좋았구요. 천천히 준비한다고 룸 청소 해주실때 수건만 갈아달라고 했더니 다녀와서 보니 다시 처음처럼 깨끗하게 룸을 만들어주셨더라구요^^ 수영장도 너무 이쁘고 스파 마사지도 나름 괜찮았습니다. 다만 마사지해주실때 계속 제폰을 누르면서 시간을 확인하시더라구요^^  다시 호이안에 오게된다면 또 오고싶네요,,,,,2019-01-06,"January 06, 2019",2019-01-01,2019-01-03,January 2019,JIWON,South Korea,Couple,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,193400726,6.8,Good,트립어드바이저 후기쓰라고 강요함 그리고 안써주니 급 쌩해짐,"이박삼일동안 나름 행복하게 잘 지냈는데 마지막 서비스에 기분 완전히 잡침.
체크아웃할때 리뷰 써달라고 했는데 나중에 쓴다고 하니까 갈때 인사도 제대로 안하고 급 냉랭해짐. 마지막에 기분 제대로 잡치게 만듬.",,,,,2019-01-02,"January 02, 2019",2018-12-27,2018-12-29,December 2018,gwihyun,South Korea,Group,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,192773032,9.6,Exceptional,친절한  직원들,"숙소도  깨끗하고, 직원들도  친절하고~  위치도  좋고~  거기에  숙소  길  건너면, 빨래방, 마트까지  모든게  다  좋았다.  다만... 방  옵션에  있는  마사지  패키지는  별로였음...패키지  안에  있는  마사지라  그런지는  몰라도.마사지를  너~~~무  못함!!  다낭에서는   같은  패키지여도   마사지  시원하게  잘하고  좋았는데..여긴..모...그냥  쪼물거리는  수준..우리만  그런줄  알았는데..다름  외국인들도  마사지는  별로라고  함.",,,,,2018-12-31,"December 31, 2018",2018-12-27,2018-12-29,December 2018,HWANG,,Family with young children,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,192728519,7.2,Very good,괜찮아요,"올드타운과 가까워서 다니기 좋았고
룸은 업그레이드 해줘서 조금 더 넓은곳에서 지냈네요. 마사지도 만족스러웠는데 조식은 진짜 먹을게 별로 없어요
",,,,,2018-12-30,"December 30, 2018",2018-12-23,2018-12-25,December 2018,Seeun,South Korea,Couple,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,192703617,7.6,Very good,유아 포함한 여행.,"직원들 매우 친절했지만, 유아포함한 가족여행에는 너무 분위기가 조용했습니다.
유아들이 수영을 하면서 물이 차와 나는 소리인데도 시끄럽다고 조용하라고 손짓 하더군요~ 물론 기분 나쁜 행동은 아니지만,, ㅠㅠ 솔직히 수영장에서 아이들이 어캐 수영만 할수 있을까요? ㅠㅠ
그리고 첫날 숙소 들어갔는데 깔끔은 했지만 방이 너무 꿉꿉했어요
이불도 빨지 않은 꿉꿉함 이엇답니다.  진짜 안빨아서 꿉꿉하지는 않겠지만,  제습이 될만한 환경이 안되니 사실 촉촉한 상태에서 잠이 들었답니다.
하지만 스파외 직원들의 친절함에 정말 꿉꿉함과 수영장에서의 아쉬움이 달래졌네요.
아주 솔직한 후기이며 조식은 사실은 맛은 없었습니다. 단 룸서비스로 피자를 시켰는데 룸서비스는 맛있었습니다.
평가를 낮게 하고 싶어서 쓴것이 아닌... 정말 솔직후기 썼습니다 ㅠ",,,,,2018-12-29,"December 29, 2018",2018-12-24,2018-12-27,December 2018,Suman,South Korea,Family with young children,,3,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,192641726,8.8,Excellent,좋았어요~,"호이안에서 2박을 여기서 했습니다! 올드타운까지 가는길이 조금 험난하긴 하지만?(실제거리는 그렇게 멀지 않은데 오토바이가 많아요ㅠㅠ) 숙소 시설도 좋구, 직원분들도 친절하구 좋았습니다. 특히 무료로 포함된 마사지가 생각보다 좋아서 엄마두 너무 만족해하셨습니다! 저는 추천합니다~",,,,,2018-12-29,"December 29, 2018",2018-12-26,2018-12-28,December 2018,SOJUNG,South Korea,Solo traveler,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,192587332,9.2,Exceptional,깨끗,깨끗하고 수영장이 이쁩니다,,,,,2018-12-29,"December 29, 2018",2018-12-27,2018-12-29,December 2018,YOUNGJU,South Korea,Couple,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,190767608,10.0,Exceptional,진짜 좋아요 ,길건너에 막 줄서서 먹는 맛집도 바로 있고 수영장도 깊은 풀은 공사중이여서 이용을 못했지만 그래도 좋았어요. 조식도 기대 안했는데 종류도 많고 조금씩 바뀌고 직원들도 친절하고 좋았습니다,,,,,2018-12-23,"December 23, 2018",2018-10-09,2018-10-12,October 2018,minji,,Solo traveler,,3,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,188165046,10.0,Exceptional,좋아요,"위치도 괜찮고 시설깨끗하고 제가 선택한 방은 복층이었는데 너무 좋아요..~!!! 신기하기도했고..
스파/마사지 무료구요 저는 일정이많아서 안받겠다고했는데 왜 안받냐구 이해를 못하심(와이???????????????? 이츠 프리!!!!!!!!!!!!!!!!) 하튼 직원분들도 친절하고 위치좋고 깨끗하고 넓고.. 수영장도 너무너무 좋아요 다음에 여기 묵게되면 호텔 바도 이용하고싶어요",,,,,2018-12-10,"December 10, 2018",2018-12-06,2018-12-07,December 2018,CHA,South Korea,Couple,,1,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,188131844,8.0,Excellent,수영장 보고 선택했어요,우기라 첫날은 비와서 이용 못했고 다음날 조식먹고 해뜨길래 잠깐 수영하고 놀았어요. 조식은...... 그냥 평범? 맛있진 않아요 ㅜㅜ 스파는 숙박패키지에 묶어 사용하는 고객이 많아서 인지 다들 표정들이 없고 귀찮아하는게 흠...,,,,,2018-12-10,"December 10, 2018",2018-12-07,2018-12-08,December 2018,yunsun,South Korea,Solo traveler,,1,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,188088000,10.0,Exceptional,추천,조식 맛있고 위치도 좋고 리조트도 너무 예뻐요,,,,,2018-12-10,"December 10, 2018",2018-11-14,2018-11-16,November 2018,JANGSUJIN,South Korea,Couple,,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,187695275,9.6,Exceptional,알마니티 정말 추천해요!!,"2박있었는데요 정말 추천해요 
조식도 맛있고, 매일 마사지도 해주고!
한국어 조금 하시는 직원분이 계셔서 아주 수월했어요!!
다른 직원분들도 다들 친절하셨어요
야시장은 구글지도켜서 걸어갔는데 꽤 걸렸어요 그냥 택시타세욥ㅎㅎ",,,,,2018-12-08,"December 08, 2018",2017-12-25,2017-12-27,December 2017,JAEHEE,South Korea,Couple,,2,0,"Dear Jaehee,

Greetings from Almanity Hoi An Wellness Resort!

We are truly grateful for your comments about our resort. Providing the best services to achieve your expectations has always been our top priority. So we are glad that we made it.  All of us look forward to serve you as our guest in your next visit to Hoi An.  

Best Regards,
David, Online Sales Executive",Almanity Hoi An Resort & Spa,2018-12-08,"Responded December 08, 2018",ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,187643624,8.0,Excellent,인테리어가 예쁩니다,"인테리어가 예쁘나 방음이 전혀 안됩니다. 옆방에서 재채기 하는 소리, 조식준비하는 소리
모든 소리가 다 들립니다",,,,,2018-12-07,"December 07, 2018",2018-12-03,2018-12-05,December 2018,MIJI,South Korea,Couple,,2,0,"Dear Miji,

Greetings from Almanity Hoi An Wellness Resort,

Thank you for your review. We are very glad that you liked our resort. And we are sorry for the convenience.The sound issue is one of our main concerns so we are trying our best to improve it.
We look forward to welcoming you back to experience the improvement.

Best regards,
David, Online Sales Executive",Almanity Hoi An Resort & Spa,2018-12-08,"Responded December 08, 2018",ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,187492679,9.2,Exceptional,아담하지만 위치와 조식이 괜찮아요,"올드타운과 가까워서 걸어서 이동할 수 있고,
조식이 만족스러웠습니다. 수영장은 생각보다 작았지만 아담하니 예뻤어요.
스파도 만족스러웠으나 친구와 함께 받았는데 마시지사 분들이 속닥속닥 떠드는 모습이 별로였습니다. 다른 데스크 직원들은 친절했습니다.",,,,,2018-12-05,"December 05, 2018",2018-08-05,2018-08-07,August 2018,Youngseo,South Korea,Solo traveler,,2,0,"Dear Youngseo,

Greetings from Almanity Hoi An Wellness Resort,

Your review is very much appreciated, we would like to send you a sincerest thanks. We will improve our services so that you will have a better experience the next you visit. We hope to see and serve you in the very near future.

Best Regards,
David, Online Sales Executive",Almanity Hoi An Resort & Spa,2018-12-08,"Responded December 08, 2018",ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,187316693,9.6,Exceptional,시설이 너무 좋았어요 ㅠㅠ,시내에서 조금 떨어져있다는것만 제외하면 정말 만점 중 만점 리조트입니다!,,,,,2018-12-04,"December 04, 2018",2018-06-17,2018-06-20,June 2018,HAEJIN,South Korea,Solo traveler,,3,0,"Dear Haejin,

Greetings from Almanity Hoi An Wellness Resort,

Thank you for your review. With the will to accomplish guest’s satisfaction, we constantly learn from our mistakes, especially from our guest. Therefore, we could improve and bring to you a better service. We hope to see and have the chance to serve you again in the resort.

Best Regards,
David, Online Sales Executive",Almanity Hoi An Resort & Spa,2018-12-08,"Responded December 08, 2018",ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,186823317,10.0,Exceptional,여름휴가로 다녀온 호이안 ,신랑이랑 올9월에 다녀왔어요..음 다시 가고싶은곳? 가격이 저렴하다고 나쁜게 아니였어요. 2인 스파 포함 가격이였는데 너무너무 만족스러웠어요.다낭에 묵었던 호텔보다 여기가 훨씬 좋고 분위기도 .. 걸어서 이동 가능하구요 직원분들 친절하구요 수영장에서 시켜먹었던 후렌치후라이가 그렇게 맛있을수가 없었어요 자꾸 생각나네요,,,,,2018-11-30,"November 30, 2018",2018-09-09,2018-09-12,September 2018,sangkyung,South Korea,Couple,,3,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,186629206,8.8,Excellent,좋았어요,"마사지도 받고 수영장도 좋았어요
조식이 좀 아쉬웠지만 올드타운까지 걸어 다닐수있어서 위치가 좋았어요~추천합니다",,,,,2018-11-29,"November 29, 2018",2018-11-25,2018-11-27,November 2018,SO,South Korea,Family with young children,,2,0,"Greetings from Almanity Hoi An Wellness Resort,

Thank you very much for your review! Our chefs are constantly learning and working hard to improve the quality of guests' meals therefore we really appreciate your feedback. We are glad that you enjoyed other aspects of our resort. We hope to see and serve you again in the very near future.

Best regards,",Almanity Hoi An Resort & Spa,2018-11-29,"Responded November 29, 2018",ko,,2026-07-16 15:03
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,185959915,10.0,Exceptional,"가성비최고, 직원엄청친절, 룸컨디션 최고, 수영장(풀) 최고!","회사에서 단체로 여행다녀왔습니다.
우선적으로 직원모두가 정말정말 친절하세요.
4일정도 머물동안 정들어서 너무 아쉬웠네요..
그리고 9명정도 단체여행이라 공항 픽업신청했는데 
차량 컨디션이랑 차량 안에 와이파이까지 엄청 좋았습니다.
다시 호이안으로 여행간다면 무조건 선택할거같아요.
조식포함인데 조식은 그냥그랬고, 대신 호텔레스토랑에 감자튀김은 정말 맛있습니다.
하루에 한번 포함되어있는 마사지도 대충하지않고 정말좋아요.
강력추천합니다! thank you! ",,,,,2018-11-26,"November 26, 2018",2018-11-21,2018-11-25,November 2018,Kyungdong,South Korea,Group,,4,0,"Greetings from Almanity Hoi An Wellness Resort,

We’re very happy to hear that you have such an amazing time during your stay. To be your chosen destination in Hoi An is such an honor for us and we’re very grateful for it. We hope to have you as our guest in the next visit in Hoi An to have chance to show you our improvement and better quality of services. 

With best regards,",Almanity Hoi An Resort & Spa,2018-11-29,"Responded November 29, 2018",ko,,2026-07-16 15:03
