hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Hyatt Regency Danang Resort And Spa,2 Twin Beds,NA,NA,NA,NA,NA,"₫
4,860,000"
Hilton Garden Inn,King Guest Room,NA,NA,NA,NA,NA,NA
Muong Thanh Luxury Song Han Hotel,Superior Twin City View,"₫
1,422,222","₫
1,127,638","₫
771,222",NA,NA,NA
M Hotel Da Nang,Deluxe Double City View,NA,NA,NA,NA,NA,NA
Nesta Hotel Da Nang,Superior Double Garden View,NA,"₫
2,011,939",NA,"₫
1,980,476",NA,NA
New Orient Da Nang,Superior Double or Twin Room without View,"₫
1,345,710",NA,NA,NA,NA,NA
Novotel,"Superior Room, balcony with Han river view - 2 single beds","₫
2,200,000","₫
3,550,000",NA,"₫
2,200,000","₫
4,200,000",NA
radison red,Superior Room,NA,"₫
3,105,000","₫
1,935,000","₫
2,385,000","₫
2,385,000",NA
Pariat River Front Hotel Da Nang,Standard Double,"₫
379,202",NA,NA,NA,"₫
390,983","₫
415,952"
Pullman Danang Beach Resort,Deluxe 2 Single Beds with Balcony,NA,"₫
6,800,000","₫
4,650,000","₫
3,950,001",NA,NA
Rosamia Da Nang Hotel,Grand Deluxe Double,NA,"₫
2,265,321","₫
1,845,618",NA,"₫
1,931,356","₫
1,931,356"
sel de mer,Superior Twin City View,"₫
2,292,769","₫
2,645,503","₫
2,063,492","₫
2,063,492","₫
2,676,984","₫
2,884,127"
Sanouva Danang Hotel,Deluxe Twin City View,"₫
1,329,729","₫
1,296,075",NA,NA,"₫
1,097,983",NA
Satya Da Nang Hotel Han Market,Superior Double Balcony,NA,NA,"₫
1,139,861",NA,NA,"₫
1,122,072"
SALA DANANG BEACH HOTEL,Superior Double City View,"₫
1,669,159","₫
6,463,362",NA,NA,"₫
2,006,169",NA
Shilla Monogram Danang,Superior Partial Ocean View Twin Room,"₫
3,590,981","₫
3,686,635","₫
3,505,445",NA,"₫
3,419,912","₫
3,419,671"
Sheraton Grand Danang Beach Resort & Spa,"Guest room, 2 Twin, Bay view",NA,NA,NA,NA,"₫
3,900,000","₫
3,700,000"
Sun River Hotel,Standard Twin No Window,"₫
711,513",NA,NA,"₫
658,814",NA,"₫
658,814"
TMS Hotel Da Nang Beach,Premier City View Twin Room with Balcony and Spa Included,NA,"₫
4,680,335",NA,NA,"₫
3,734,568","₫
3,734,568"
Vanda Hotel,Superior Double City View,NA,"₫
1,900,879",NA,"₫
1,257,116",NA,NA
AIRA Boutique Hoi An Hotel & Spa - Hotel,Phòng Loại Sang (Deluxe Room),NA,NA,"1.879.431
₫",NA,"1.965.440
₫","1.965.440
₫"
Wink Hotel Danang Centre,1 Queen Bed,"₫
1,275,000",NA,"₫
1,360,000",NA,NA,NA
Boutique Hoi An Resort,Phòng Superior (Superior Room),NA,NA,"3.336.367
₫","3.173.748
₫","3.348.751
₫",NA
voco Ma Belle,Deluxe Room,NA,NA,NA,NA,NA,NA
ENSO Retreat Hoi An - Rediscovery & Serenity,Phòng Deluxe giường đôi Hướng vườn (Deluxe Double Room Garden View),"1.632.532
₫","1.502.281
₫","1.598.429
₫",NA,"1.613.707
₫","1.502.157
₫"
Dechiu Hotel 1 - Hotel,Double Room with Queen Bed - Non-Smoking,"₫
3,500,538","₫
3,500,538",NA,NA,NA,NA
Dechiu Hotel - Hotel,Double Room with Sea View,NA,"₫
3,972,726",NA,NA,NA,"₫
3,925,111"
Grand Sunrise Palace Hội An - Hotel,Phòng Loại Sang Giường Đôi (Deluxe Double Room),NA,NA,NA,NA,NA,NA
Harvest Day Hoi An - Hotel,Standard Double with Garden View,NA,NA,NA,NA,NA,NA
Hoi An Beach Resort,Phòng Superior (Superior Room),NA,NA,NA,NA,NA,NA
Hoi An Chic Green Retreat - Hotel,Chic Suite,NA,NA,NA,NA,NA,NA
Hoi An Coco River Resort & Spa,Phòng Loại Sang Giường Đôi Hướng Vườn (Deluxe Double Garden View),NA,NA,NA,NA,NA,NA
Hoi An Eco Lodge & Spa - Hotel,Phòng Superior giường King (Superior King Room),NA,NA,NA,NA,NA,NA
KOI Resort and Spa Hoi An,Bungalow Nhìn ra vườn (Bungalow with Garden View),NA,NA,NA,NA,"2.460.801
₫",NA
La Siesta Hoi An Resort & Spa,Club Wing Junior Suite with Balcony,NA,NA,NA,NA,NA,NA
La Siesta Hoi An Resort & Spa 1,Classic Wing Deluxe Room,"₫
2,704,851",NA,"₫
3,067,267",NA,NA,NA
LEGACY HOI AN RESORT,Phòng Superior hướng vườn (Superior Garden View Room),NA,"1.553.474
₫",NA,NA,"1.473.539
₫","1.385.697
₫"
Moire Hoi An Vignette Collection By IHG,1 King Deluxe,NA,"₫
5,173,710",NA,"₫
5,794,646","₫
8,292,176","₫
9,933,615"
Little Oasis - Hotel,Little Oasis Deluxe,"1.958.598
₫",NA,NA,"2.592.952
₫",NA,"2.194.513
₫"
Maison Vy - Hotel,Giường Lớn Cao Cấp (Superior King),NA,NA,NA,NA,NA,"1.352.154
₫"
Palm Garden Beach Resort & Spa,Superior giường đôi hoặc 2 giường đơn Hướng vườn (Superior Double or Twin with Garden View),NA,NA,"4.896.370
₫",NA,NA,NA
Premier Senvila Boutique Resort & Spa,Deluxe Poolside Balcony with Garden View,NA,NA,NA,NA,NA,NA
Reu Boutique Hotel - Hotel,Superior 2 giường hoặc giường đôi (Superior Twin or Double),NA,NA,NA,"1.769.800
₫",NA,"1.743.824
₫"
Renaissance Danang Hoi An Resort & Spa,"Deluxe, Guest room, 2 Twin, Garden view, Balcony",NA,NA,"2.150.000
₫",NA,NA,NA
Sea'lavie Boutique Resort & Spa,Phòng Deluxe Giường đôi Nhìn ra Hồ bơi (Deluxe Double Pool View),NA,"1.801.210
₫","1.335.010
₫",NA,NA,NA
Sen Village Hội An (Sen Village Hoi An) - Hotel,Phòng Loại Sang (Deluxe Room),"1.831.383
₫","1.199.119
₫",NA,"1.275.158
₫",NA,NA
Shoreline Stay - Hotel,Cao cấp Hướng Bể Bơi (Superior Pool View),NA,"1.508.021
₫","1.395.556
₫",NA,NA,NA
Sol An Bang Beach Resort & Spa,Deluxe Room,"₫
1,559,378",NA,NA,NA,NA,"₫
2,208,354"
The Saga Hotel Hoi An - Hotel,Phòng Superior 2 giường (Superior Twin Room),"1.671.663
₫","1.555.699
₫",NA,"1.554.532
₫","1.324.002
₫",NA
The Signature Hoi An,Signature Lantern Room,"₫
2,371,619","₫
2,339,748",NA,NA,NA,"₫
2,339,556"
Sứ Retreat Hoi An - Riverfront Resort,Suite Lớn có Ban Công (Executive Suite with Balcony),NA,NA,NA,NA,NA,NA
Victoria Hoi An Beach Resort & Spa,Phòng Đôi Hướng Sông (River View Double Room),NA,"2.502.453
₫","2.631.650
₫",NA,"3.223.124
₫",NA
Aurora Western Village Thảo Điền,Deluxe Double Room,"₫
1,235,797",NA,NA,NA,NA,"₫
1,159,156"
Bach Suites Saigon,Superior King Room,NA,NA,"₫
4,140,118",NA,NA,NA
Amanaki Thao Dien,Signature Balcony Double,NA,NA,NA,NA,NA,NA
Caravelle Saigon,Deluxe Twin Room,NA,"₫
4,045,886",NA,NA,NA,NA
Edoya Hotel Dong Khoi,Superior Twin Room,"₫
1,186,533",NA,NA,"₫
1,295,166",NA,NA
Fusion Original Saigon Centre,Original King Room,NA,NA,NA,NA,"₫
5,204,696",NA
Hilton,Twin Guest Room,NA,NA,NA,NA,NA,NA
Icon Saigon Hotel,Superior Twin,"₫
3,969,186","₫
2,095,869",NA,"₫
4,151,308",NA,"₫
2,373,730"
Hotel Indigo Saigon The City an IHG Hotel,1 King Standard City View,NA,NA,NA,NA,NA,NA
KIN HOTEL DONG DU,Deluxe City View,NA,NA,NA,NA,"₫
2,437,781","₫
2,411,685"
Kin Hotel Dong Du,Deluxe City View,NA,NA,NA,NA,NA,NA
Kin Hotel Ly Tu Trong,Deluxe Twin No Window,NA,NA,NA,NA,NA,NA
Kin Hotel Thi Sach,Deluxe Twin Room,NA,NA,"₫
2,726,493",NA,NA,NA
Kin Hotel Thai Van Lung,Premier City View Twin Room,NA,NA,"₫
3,234,400",NA,NA,NA
La Siesta Premium Saigon,No Window - Superior Room,"₫
4,000,779",NA,NA,NA,NA,"₫
5,461,307"
Lotte Hotel,Deluxe Twin City View,NA,"₫
3,168,648",NA,NA,NA,NA
New World Saigon Hotel,Premier Room King,NA,NA,"₫
6,759,883",NA,"₫
3,943,973","₫
4,265,363"
Mai House,Deluxe King,NA,"₫
3,805,564",NA,NA,"₫
4,557,146",NA
M Gallery,"DELUXE ROOM, 1 King Size Bed, City View","₫
6,430,000","₫
4,590,000",NA,NA,NA,NA
Nexus Thao Dien,Superior Studio with Garden,NA,NA,NA,"₫
1,148,016",NA,NA
Novotel,"Superior Room, 1 King Bed",NA,NA,NA,"₫
4,460,000",NA,NA
Nicecy Saigon Hotel,Superior Double Room,NA,NA,NA,NA,NA,NA
Pullman Saigon Centre Hotel,Superior 2 Single Beds,NA,NA,NA,NA,NA,"₫
5,640,000"
Rex Hotel Saigon,Deluxe King,"₫
3,048,414",NA,NA,NA,NA,NA
Sedona Suites Ho Chi Minh City,Grand Studio,"₫
5,614,599",NA,NA,NA,"₫
4,210,916",NA
Silverland Min,Superior No Window,NA,"₫
1,740,385",NA,"₫
1,888,619","₫
1,974,997","₫
1,952,650"
Sheraton,"Guest Room, 1 King",NA,"₫
4,900,000",NA,"₫
6,300,000",NA,NA
Silverland Mây,Narra Double,NA,"₫
3,396,175",NA,NA,"₫
4,637,164","₫
4,369,442"
Sky Gem Central Hotel,Deluxe,"₫
1,936,662","₫
1,939,717","₫
1,902,674",NA,NA,"₫
1,939,717"
Sofitel,"Superior Room, 1 King Size Bed, city view","₫
4,300,000","₫
3,870,000",NA,NA,"₫
4,505,000","₫
4,769,805"
Nikko,Deluxe King,NA,NA,NA,NA,NA,NA
Sotetsu,Deluxe Double Room,NA,"₫
2,875,336","₫
2,398,690","₫
2,473,191","₫
2,559,240",NA
Aira Boutique Hanoi Hotel & Spa,Deluxe Room,NA,NA,NA,NA,NA,NA
Bespoke Trendy Hotel Hanoi (Formerly Hanoi La Siesta Hotel Trendy),Cozy Deluxe Room,NA,NA,NA,NA,NA,NA
Dolce Wyndham (Khu Nhat Han HN),Golden Classic Twin,NA,NA,NA,NA,NA,NA
Fukura (Boutique - Kim Ma),Standard Room,NA,NA,NA,NA,NA,NA
Grand Vista Hanoi (Kim Ma),Deluxe Twin Room,NA,NA,NA,NA,NA,NA
Ha Noi Hotel (Kim Ma),Deluxe Room,NA,NA,NA,NA,NA,NA
Halais Hotel,Superior Room,NA,NA,NA,NA,NA,NA
Hanoi Daewooo (Khu Nhat Han HN),Deluxe King Room,NA,NA,NA,NA,NA,NA
Hanoi le Jardin Hotel & Spa,Cozy Le Jardin Classic Room,NA,NA,NA,NA,NA,NA
Hotel du Lac Hanoi,Deluxe Twin Internal Window,NA,NA,NA,NA,NA,NA
Hotel du Parc Hanoi,Deluxe King Room,NA,NA,NA,NA,NA,NA
InterContinental Hanoi Landmark72,1 King Bed Classic Room,NA,NA,NA,NA,NA,NA
JW Marriott Hotel Hanoi,"Deluxe King, Guest Room, 1 King Bed",NA,NA,NA,NA,NA,NA
InterContinental Hanoi Westlake,Classic Room,NA,NA,NA,NA,NA,NA
L'Signature Hotel & Spa,Superior Double No Window,NA,NA,NA,NA,NA,NA
L7 WEST LAKE HANOI BY LOTTE - L7 RESIDENCES,One Bedroom Apartment,NA,NA,NA,NA,NA,NA
L7 WEST LAKE HANOI by LOTTE HOTELS,Superior Convertible,NA,NA,NA,NA,NA,NA
La Passion Premium Cau Go,Grand Double Room,NA,NA,NA,NA,NA,NA
La Siesta Premium Hang Be,Superior Room No Window,NA,NA,NA,NA,NA,NA
Lancaster Hanoi City (Kim Ma),Studio,NA,NA,NA,NA,NA,NA
Lotte Hotel (Khu Nhat Han HN),Deluxe Twin Room,NA,NA,NA,NA,NA,NA
Melia Hanoi,Deluxe Room,NA,NA,NA,NA,NA,NA
Mercure Hanoi La Gare Hotel,Classic Double Bed Room With City View,NA,NA,NA,NA,NA,NA
Minasi HanoiOi Hotel,Premier Double Bed Room,NA,NA,NA,NA,NA,NA
Movenpick Hotel Hanoi Centre,Classic Twin/King Room - Complimentary daily chocolate hour 5pm-6pm,NA,NA,NA,NA,NA,NA
Muong Thanh Hanoi Centre Hotel,Superior King Room,NA,NA,NA,NA,NA,NA
Nesta Hotel Hanoi,Superior Twin Room Non Smoking,NA,NA,NA,NA,NA,NA
Novotel Hanoi Thai Ha,"Superior Room, 1 King Size Bed, City View",NA,NA,NA,NA,NA,NA
Novotel Suites Hanoi,Superior King Studio,NA,NA,NA,NA,NA,NA
Pan Pacific Hanoi,Deluxe King Or Twin Room,NA,NA,NA,NA,NA,NA
Pullman Hotel (Khu Nhat Han HN),Superior Twin Room with City View,NA,NA,NA,NA,NA,NA
REY Hotel Hanoi,Standard Twin Room,NA,NA,NA,NA,NA,NA
Sheraton Hanoi Hotel,Deluxe Twin Room,NA,NA,NA,NA,NA,NA
Sheraton Hanoi West,"Deluxe, Guest Room, 1 King, Sofa Bed, City View",NA,NA,NA,NA,NA,NA
Silk Path Boutique Hanoi,Superior Room,NA,NA,NA,NA,NA,NA
The Oriental Jade Hotel,Oriental Pearl Twin,NA,NA,NA,NA,NA,NA
Avana Retreat,Mountain Suite,NA,NA,"₫
8,647,344",NA,NA,"₫
8,335,538"
Mai Chau Ecolodge,Superior Twin Room with Garden View,NA,"₫
2,336,861",NA,"₫
2,425,044",NA,NA
Bakhan Village Resort,Bungalow - Garden View,NA,NA,NA,"₫
1,282,451",NA,NA
Mit Retreat,One Bedroom Deluxe Mountain View,NA,NA,NA,NA,NA,NA
TOKI Ecolodge Cao Răm,"Basic Room, Mountain View","₫
2,746,648",NA,NA,NA,NA,NA
Express VVK,Standard Room without Window,NA,"₫
839,483",NA,"₫
1,306,705","₫
1,304,981",NA
Express NBK,Deluxe Room,NA,NA,NA,NA,NA,NA
Living 59 Thảo Điền,Standard Studio,"₫
881,009",NA,NA,NA,NA,NA
Living Kỳ Đồng,Superior Room with Window,"₫
1,472,125",NA,"₫
1,205,286","₫
1,321,526",NA,NA
M Village Beachfront,Deluxe City View,"₫
2,277,927",NA,NA,NA,"₫
2,771,372",NA
M Village ĐN Centre,Superior Cozy Room for 2 People,NA,NA,NA,NA,NA,NA
M Village ĐN Heritage,Standard Room,NA,NA,NA,NA,NA,NA
M Village Express 46 Thao Dien,Standard Room (Non View),NA,NA,NA,NA,NA,NA
M Village Express Dien Bien Phu Q3,Standard Room without Window,NA,NA,NA,NA,NA,NA
M Village Hotel Nguyễn Du,Superior Room with Window - No View,NA,NA,NA,NA,NA,NA
M Village Hotel Ho Guom,Standard Room without Window,NA,NA,NA,NA,NA,NA
M Village Hotel Thợ Nhuộm,Hot TN - Trip com bao gồm 2 pax ăn sáng + thuế Superior,NA,NA,NA,NA,NA,NA
M Village Kim Mã,Superior No Window,NA,NA,NA,NA,NA,NA
M Village Living Nguyen Van Huong,Superior - 1 Queen Bed,NA,NA,"₫
1,162,031",NA,NA,"₫
1,299,806"
M Village Tao Đàn,Superior Room,NA,"₫
2,777,139","₫
2,577,976",NA,"₫
2,257,207","₫
2,259,456"
M Village Living Tran Nao,Studio Room,NA,NA,NA,NA,"₫
1,225,349",NA
M Village Living Vo Thi Sau,Standard Studio,NA,NA,"₫
1,279,056","₫
1,368,010","₫
1,350,839",NA
M Village Sig Tho Nhuom,Sig TN - Trip com bao gồm 2 pax ăn sáng + thuế STUDIO,NA,NA,NA,NA,NA,NA
MV Thi sách,Superior with Bathtub,"₫
2,321,043",NA,NA,"₫
2,883,661",NA,NA
MV Tôn Thất Đạm,Standard Room without Window,NA,NA,"₫
2,283,176",NA,NA,"₫
2,602,828"
MV TTĐ,Deluxe Room Twin,NA,"₫
3,001,949","₫
2,854,955","₫
3,092,613","₫
3,100,461",NA
MV TTĐ,Deluxe Room,NA,NA,"₫
2,676,875",NA,NA,NA
Savvy by M Village Hai Bà Trưng,"Phòng cao cấp Giường Lớn, Hướng Thành Phố (Superior King Bed, City View)","2.424.132
₫","2.026.696
₫",NA,NA,NA,NA
President Maison,Deluxe - 1 King Bed,NA,NA,"₫
4,861,071",NA,NA,NA
Signature Lê Thánh Tôn,Deluxe City View Twin Room,NA,"₫
4,113,329","₫
3,748,620",NA,NA,"₫
5,292,262"
Signature by M Village HBT,Studio Room City View,"₫
2,816,966",NA,NA,NA,NA,NA
Melia Vinpearl,Deluxe Room,NA,"₫
2,418,512","₫
1,423,896","₫
1,433,175","₫
1,440,000","₫
1,433,175"
InterContinental,2 Single Classic City View,NA,NA,"₫
3,673,380",NA,NA,"₫
3,311,129"
Mường Thanh,Deluxe Double City View,NA,"₫
1,553,997","₫
960,538",NA,NA,NA
Sheraton,"Guest room, 2 Twin, Ocean view",NA,NA,NA,NA,"₫
4,000,000","₫
3,500,000"
Potique Hotel,Classic Room,NA,"₫
5,763,585",NA,NA,NA,NA
Vinpearl Resort,Deluxe Twin Room,NA,NA,NA,"₫
2,607,885",NA,NA
Hotel de la Coupole - MGallery,Classic Room Twin,"₫
3,850,000",NA,NA,NA,NA,NA
KK Sapa Hotel,Superior Twin City View,NA,NA,NA,NA,NA,NA
Sapa Jade Hill Resort & Spa,Deluxe Valley View Room,"₫
1,885,606",NA,NA,NA,NA,NA
Pao's Sapa Leisure Hotel,Deluxe Garden View,"₫
1,607,633",NA,"₫
1,900,309",NA,NA,NA
Silk Path Grand Sapa Resort & Spa,Classic Garden View,NA,"₫
6,555,600",NA,NA,NA,"₫
6,545,874"
Topas Ecolodge,Deluxe Suite,NA,NA,NA,"₫
9,595,628",NA,"₫
9,643,137"
Amanaki,Signature Double Room,NA,NA,NA,NA,NA,NA
Ville De Mont Mountain Resort,On the Rock 1-Bedroom Executive Villa,NA,NA,NA,NA,NA,"₫
7,503,361"
Amanaki,Signature Twin Room,NA,NA,NA,NA,"₫
3,235,654",NA
Au Lac Charner,Ruffier Deluxe Twin Room without Window,NA,"₫
2,658,267","₫
2,658,267","₫
2,658,267",NA,"₫
2,647,954"
Au Lac Charner,Vannier Premier Twin Room,NA,NA,NA,NA,NA,"₫
3,070,428"
Hato,Premium Twin Room - Non-Smoking,NA,"₫
1,953,635",NA,NA,NA,"₫
2,591,561"
Hato,Deluxe Double No Window,NA,NA,"₫
1,823,392",NA,NA,NA
M Hotel,Zen Corner,NA,NA,NA,NA,NA,NA
Silverland May,Narra Double,"₫
3,552,675","₫
3,396,175",NA,"₫
4,367,376","₫
4,637,164","₫
4,367,376"
Silverland Ben Thanh,Sunshine Garden - Double or Twin,"₫
4,103,879","₫
4,007,035","₫
4,017,454","₫
4,462,665","₫
4,266,835",NA
Silverland Ben Thanh,Spring Field - No Window,NA,NA,NA,NA,"₫
8,221,389","₫
4,496,739"
Silverland May,Narra Twin - No Window,NA,NA,NA,NA,NA,"₫
4,367,376"
Grand Signature by M Village Hoi An,Deluxe Garden View Twin Room,NA,NA,"₫
2,481,242","₫
1,966,467","₫
2,084,386","₫
1,966,302"
Wink,Wink Lite Twin,NA,NA,NA,NA,NA,NA
Wink,Wink Lite Queen,NA,NA,NA,NA,NA,NA
Park Hotel Dalat,Standard Twin,"₫
830,717",NA,NA,NA,NA,NA
